team_1,team_2,scheduled_date,scheduled_time,team_1_id,team_1_franchise_id,team_2_id,team_2_franchise_id,week,offstream
St. Cloud Flyers,Des Moines Derecho,11/16/2023,7:30 PM,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,651899f567109c0008c1224b,65189ae63be329000824ea75,7,Y
St. Paul Senators,Bloomington Maulers,11/16/2023,7:30 PM,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,7,Y
Brainerd Victory,Chicago Jungle,11/16/2023,7:30 PM,6205a3a716904c00096af921,620517b60160ee0009244afc,65189a2c67109c0008c1224c,65189ae63be329000824ea76,7,Y
Green Bay Knights,Bemidji Lumberjacks,11/16/2023,7:30 PM,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,600c98b2eedc0d0008211466,600fac63be0bbe0008ffddcc,7,Y
Green Bay Knights,Omaha Buffalo,11/30/2023,6:00 PM,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,65189bac67109c0008c12252,65189ae63be329000824ea78,8,
Mankato Atlas,Brainerd Victory,11/30/2023,6:45 PM,6205a37d16904c00096af920,620518160160ee0009244b00,6205a3a716904c00096af921,620517b60160ee0009244afc,8,
Rochester Rhythm,Fargo Steelhawks,11/30/2023,7:30 PM,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,65189b8967109c0008c12251,65189ae63be329000824ea77,8,
Chicago Jungle,St. Paul Senators,11/30/2023,8:15 PM,65189a2c67109c0008c1224c,65189ae63be329000824ea76,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,8,
Bemidji Lumberjacks,Bloomington Maulers,11/30/2023,6:00 PM,600c98b2eedc0d0008211466,600fac63be0bbe0008ffddcc,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,8,Y
Hibbing Rangers,Des Moines Derecho,11/30/2023,6:00 PM,600c8fc9f87c0c000826a31e,600fac63be0bbe0008ffddc9,651899f567109c0008c1224b,65189ae63be329000824ea75,8,Y
Duluth Superiors,Mankato Atlas,11/30/2023,6:00 PM,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,6205a37d16904c00096af920,620518160160ee0009244b00,8,Y
Burnsville Inferno,Brainerd Victory,11/30/2023,6:00 PM,600c98b32c38930008d9cbd7,600fac63be0bbe0008ffddc7,6205a3a716904c00096af921,620517b60160ee0009244afc,8,Y
Omaha Buffalo,St. Cloud Flyers,11/30/2023,6:45 PM,65189bac67109c0008c12252,65189ae63be329000824ea78,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,8,Y
Minneapolis Miracles,Burnsville Inferno,11/30/2023,6:45 PM,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,600c98b32c38930008d9cbd7,600fac63be0bbe0008ffddc7,8,Y
St. Paul Senators,Fargo Steelhawks,11/30/2023,6:45 PM,600c98b32c38930008d9cbd8,600fac63be0bbe0008ffddc4,65189b8967109c0008c12251,65189ae63be329000824ea77,8,Y
Bloomington Maulers,Rochester Rhythm,11/30/2023,6:45 PM,600c98b32c38930008d9cbd9,5ec9358e8c0dd900074685c5,600c98b22c38930008d9cbd5,600fac63be0bbe0008ffddc8,8,Y
Minneapolis Miracles,Chicago Jungle,11/30/2023,7:30 PM,600c98b3eedc0d0008211468,600fac63be0bbe0008ffddc3,65189a2c67109c0008c1224c,65189ae63be329000824ea76,8,Y
St. Cloud Flyers,Duluth Superiors,11/30/2023,7:30 PM,600c98b2eedc0d0008211467,600fac63be0bbe0008ffddca,600c98b3eedc0d0008211469,600fac63be0bbe0008ffddc5,8,Y
Des Moines Derecho,Green Bay Knights,11/30/2023,7:30 PM,651899f567109c0008c1224b,65189ae63be329000824ea75,600c98b22c38930008d9cbd6,600fac63be0bbe0008ffddc6,8,Y
Hibbing Rangers,Bemidji Lumberjacks,11/30/2023,7:30 PM,600c8fc9f87c0c000826a31e,600fac63be0bbe0008ffddc9,600c98b2eedc0d0008211466,600fac63be0bbe0008ffddcc,8,Y
