team_1_franchise_id,team_2_franchise_id,scheduled_date,scheduled_time,team_1_id,team_2_id,week,offstream,team_1,team_2
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc4,7/29/2022,6:00:00 PM,600c981deedc0d0008211465,600c9725eedc0d0008211461,1,,Bemidji Lumberjacks,St. Paul Senators
620517b60160ee0009244afc,600fac63be0bbe0008ffddc8,7/29/2022,6:45:00 PM,6205a3b516904c00096af922,600c97d52c38930008d9cbd1,1,,Brainerd Victory,Rochester Rhythm
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddc6,7/29/2022,7:30:00 PM,600c97cceedc0d0008211463,600c97ec2c38930008d9cbd3,1,,Duluth Superiors,Minnetonka Barons
600fac63be0bbe0008ffddc9,620518160160ee0009244b00,7/29/2022,8:15:00 PM,600c97b82c38930008d9cbd0,6205a37216904c00096af91f,1,,Hibbing Rangers,Mankato Atlas
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddc7,7/29/2022,9:00:00 PM,600c9725eedc0d0008211462,600c981d2c38930008d9cbd4,1,,Minneapolis Miracles,Burnsville Inferno
600fac63be0bbe0008ffddca,5ec9358e8c0dd900074685c5,7/29/2022,9:45:00 PM,600c97dc2c38930008d9cbd2,600c97e2eedc0d0008211464,1,,St. Cloud Flyers,Bloomington Maulers
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddca,8/5/2022,6:00:00 PM,600c981d2c38930008d9cbd4,600c97dc2c38930008d9cbd2,2,,Burnsville Inferno,St. Cloud Flyers
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc4,8/5/2022,6:45:00 PM,600c97e2eedc0d0008211464,600c9725eedc0d0008211461,2,,Bloomington Maulers,St. Paul Senators
620518160160ee0009244b00,600fac63be0bbe0008ffddc3,8/5/2022,7:30:00 PM,6205a37216904c00096af91f,600c9725eedc0d0008211462,2,,Mankato Atlas,Minneapolis Miracles
600fac63be0bbe0008ffddc8,600fac63be0bbe0008ffddc5,8/5/2022,8:15:00 PM,600c97d52c38930008d9cbd1,600c97cceedc0d0008211463,2,,Rochester Rhythm,Duluth Superiors
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddc9,8/5/2022,9:00:00 PM,600c97ec2c38930008d9cbd3,600c97b82c38930008d9cbd0,2,,Minnetonka Barons,Hibbing Rangers
600fac63be0bbe0008ffddcc,620517b60160ee0009244afc,8/5/2022,9:45:00 PM,600c981deedc0d0008211465,6205a3b516904c00096af922,2,,Bemidji Lumberjacks,Brainerd Victory
600fac63be0bbe0008ffddc9,600fac63be0bbe0008ffddc8,8/5/2022,6:00:00 PM,600c97b82c38930008d9cbd0,600c97d52c38930008d9cbd1,3,,Hibbing Rangers,Rochester Rhythm
600fac63be0bbe0008ffddc5,600fac63be0bbe0008ffddcc,8/5/2022,6:45:00 PM,600c97cceedc0d0008211463,600c981deedc0d0008211465,3,,Duluth Superiors,Bemidji Lumberjacks
600fac63be0bbe0008ffddc4,620517b60160ee0009244afc,8/5/2022,7:30:00 PM,600c9725eedc0d0008211461,6205a3b516904c00096af922,3,,St. Paul Senators,Brainerd Victory
600fac63be0bbe0008ffddc3,600fac63be0bbe0008ffddc6,8/5/2022,8:15:00 PM,600c9725eedc0d0008211462,600c97ec2c38930008d9cbd3,3,,Minneapolis Miracles,Minnetonka Barons
600fac63be0bbe0008ffddca,620518160160ee0009244b00,8/5/2022,9:00:00 PM,600c97dc2c38930008d9cbd2,6205a37216904c00096af91f,3,,St. Cloud Flyers,Mankato Atlas
5ec9358e8c0dd900074685c5,600fac63be0bbe0008ffddc7,8/5/2022,9:45:00 PM,600c97e2eedc0d0008211464,600c981d2c38930008d9cbd4,3,,Bloomington Maulers,Burnsville Inferno
600fac63be0bbe0008ffddc8,600fac63be0bbe0008ffddc3,8/19/2022,6:00:00 PM,600c97d52c38930008d9cbd1,600c9725eedc0d0008211462,4,,Rochester Rhythm,Minneapolis Miracles
620518160160ee0009244b00,5ec9358e8c0dd900074685c5,8/19/2022,6:45:00 PM,6205a37216904c00096af91f,600c97e2eedc0d0008211464,4,,Mankato Atlas,Bloomington Maulers
600fac63be0bbe0008ffddc6,600fac63be0bbe0008ffddca,8/19/2022,7:30:00 PM,600c97ec2c38930008d9cbd3,600c97dc2c38930008d9cbd2,4,,Minnetonka Barons,St. Cloud Flyers
600fac63be0bbe0008ffddc7,600fac63be0bbe0008ffddc4,8/19/2022,8:15:00 PM,600c981d2c38930008d9cbd4,600c9725eedc0d0008211461,4,,Burnsville Inferno,St. Paul Senators
600fac63be0bbe0008ffddcc,600fac63be0bbe0008ffddc9,8/19/2022,9:00:00 PM,600c981deedc0d0008211465,600c97b82c38930008d9cbd0,4,,Bemidji Lumberjacks,Hibbing Rangers
