team_1,team_2,scheduled_date,scheduled_time,team_1_id,team_1_franchise_id,team_2_id,team_2_franchise_id,week,offstream
Green Bay Knights,Brainerd Victory,10/13/2023,8:15 PM,600c97ec2c38930008d9cbd3,600fac63be0bbe0008ffddc6,6205a3b516904c00096af922,620517b60160ee0009244afc,2,
Rochester Rhythm,Burnsville Inferno,10/13/2023,6:00 PM,600c97d52c38930008d9cbd1,600fac63be0bbe0008ffddc8,600c981d2c38930008d9cbd4,600fac63be0bbe0008ffddc7,2,Y
Chicago Jungle,Bloomington Maulers,10/13/2023,6:00 PM,65189a3567109c0008c1224d,65189ae63be329000824ea76,600c97e2eedc0d0008211464,5ec9358e8c0dd900074685c5,2,Y
Duluth Superiors,Hibbing Rangers,10/13/2023,6:00 PM,600c97cceedc0d0008211463,600fac63be0bbe0008ffddc5,600c97b82c38930008d9cbd0,600fac63be0bbe0008ffddc9,2,Y
Omaha Buffalo,Des Moines Derecho,10/13/2023,6:00 PM,65189bb767109c0008c12253,65189ae63be329000824ea78,6518996d67109c0008c1224a,65189ae63be329000824ea75,2,Y
Hibbing Rangers,Brainerd Victory,10/13/2023,6:45 PM,600c97b82c38930008d9cbd0,600fac63be0bbe0008ffddc9,6205a3b516904c00096af922,620517b60160ee0009244afc,2,Y
Rochester Rhythm,Mankato Atlas,10/13/2023,6:45 PM,600c97d52c38930008d9cbd1,600fac63be0bbe0008ffddc8,6205a37216904c00096af91f,620518160160ee0009244b00,2,Y
Bemidji Lumberjacks,Fargo Steelhawks,10/13/2023,6:45 PM,600c981deedc0d0008211465,600fac63be0bbe0008ffddcc,65189b8067109c0008c12250,65189ae63be329000824ea77,2,Y
Bloomington Maulers,Burnsville Inferno,10/13/2023,6:45 PM,600c97e2eedc0d0008211464,5ec9358e8c0dd900074685c5,600c981d2c38930008d9cbd4,600fac63be0bbe0008ffddc7,2,Y
Omaha Buffalo,Bemidji Lumberjacks,10/13/2023,7:30 PM,65189bb767109c0008c12253,65189ae63be329000824ea78,600c981deedc0d0008211465,600fac63be0bbe0008ffddcc,2,Y
Fargo Steelhawks,Chicago Jungle,10/13/2023,7:30 PM,65189b8067109c0008c12250,65189ae63be329000824ea77,65189a3567109c0008c1224d,65189ae63be329000824ea76,2,Y
Green Bay Knights,Minneapolis Miracles,10/13/2023,7:30 PM,600c97ec2c38930008d9cbd3,600fac63be0bbe0008ffddc6,600c9725eedc0d0008211462,600fac63be0bbe0008ffddc3,2,Y
St. Paul Senators,St. Cloud Flyers,10/13/2023,7:30 PM,600c9725eedc0d0008211461,600fac63be0bbe0008ffddc4,600c97dc2c38930008d9cbd2,600fac63be0bbe0008ffddca,2,Y
Bemidji Lumberjacks,Chicago Jungle,10/20/2023,6:00 PM,600c981deedc0d0008211465,600fac63be0bbe0008ffddcc,65189a3567109c0008c1224d,65189ae63be329000824ea76,3,
Mankato Atlas,Bloomington Maulers,10/20/2023,6:45 PM,6205a37216904c00096af91f,620518160160ee0009244b00,600c97e2eedc0d0008211464,5ec9358e8c0dd900074685c5,3,
Brainerd Victory,Omaha Buffalo,10/20/2023,7:30 PM,6205a3b516904c00096af922,620517b60160ee0009244afc,65189bb767109c0008c12253,65189ae63be329000824ea78,3,
Burnsville Inferno,Fargo Steelhawks,10/20/2023,8:15 PM,600c981d2c38930008d9cbd4,600fac63be0bbe0008ffddc7,65189b8067109c0008c12250,65189ae63be329000824ea77,3,
Duluth Superiors,Omaha Buffalo,10/20/2023,6:00 PM,600c97cceedc0d0008211463,600fac63be0bbe0008ffddc5,65189bb767109c0008c12253,65189ae63be329000824ea78,3,Y
Minneapolis Miracles,Hibbing Rangers,10/20/2023,6:00 PM,600c9725eedc0d0008211462,600fac63be0bbe0008ffddc3,600c97b82c38930008d9cbd0,600fac63be0bbe0008ffddc9,3,Y
Bloomington Maulers,St. Cloud Flyers,10/20/2023,6:00 PM,600c97e2eedc0d0008211464,5ec9358e8c0dd900074685c5,600c97dc2c38930008d9cbd2,600fac63be0bbe0008ffddca,3,Y
St. Paul Senators,Green Bay Knights,10/20/2023,6:00 PM,600c9725eedc0d0008211461,600fac63be0bbe0008ffddc4,600c97ec2c38930008d9cbd3,600fac63be0bbe0008ffddc6,3,Y
Bemidji Lumberjacks,Duluth Superiors,10/20/2023,6:45 PM,600c981deedc0d0008211465,600fac63be0bbe0008ffddcc,600c97cceedc0d0008211463,600fac63be0bbe0008ffddc5,3,Y
Chicago Jungle,Burnsville Inferno,10/20/2023,6:45 PM,65189a3567109c0008c1224d,65189ae63be329000824ea76,600c981d2c38930008d9cbd4,600fac63be0bbe0008ffddc7,3,Y
Brainerd Victory,Des Moines Derecho,10/20/2023,6:45 PM,6205a3b516904c00096af922,620517b60160ee0009244afc,6518996d67109c0008c1224a,65189ae63be329000824ea75,3,Y
St. Cloud Flyers,Rochester Rhythm,10/20/2023,6:45 PM,600c97dc2c38930008d9cbd2,600fac63be0bbe0008ffddca,600c97d52c38930008d9cbd1,600fac63be0bbe0008ffddc8,3,Y
Des Moines Derecho,Minneapolis Miracles,10/20/2023,7:30 PM,6518996d67109c0008c1224a,65189ae63be329000824ea75,600c9725eedc0d0008211462,600fac63be0bbe0008ffddc3,3,Y
Fargo Steelhawks,Mankato Atlas,10/20/2023,7:30 PM,65189b8067109c0008c12250,65189ae63be329000824ea77,6205a37216904c00096af91f,620518160160ee0009244b00,3,Y
Hibbing Rangers,St. Paul Senators,10/20/2023,7:30 PM,600c97b82c38930008d9cbd0,600fac63be0bbe0008ffddc9,600c9725eedc0d0008211461,600fac63be0bbe0008ffddc4,3,Y
Rochester Rhythm,Green Bay Knights,10/20/2023,7:30 PM,600c97d52c38930008d9cbd1,600fac63be0bbe0008ffddc8,600c97ec2c38930008d9cbd3,600fac63be0bbe0008ffddc6,3,Y
Rochester Rhythm,Hibbing Rangers,10/27/2023,6:00 PM,600c97d52c38930008d9cbd1,600fac63be0bbe0008ffddc8,600c97b82c38930008d9cbd0,600fac63be0bbe0008ffddc9,4,
Des Moines Derecho,St. Paul Senators,10/27/2023,6:45 PM,6518996d67109c0008c1224a,65189ae63be329000824ea75,600c9725eedc0d0008211461,600fac63be0bbe0008ffddc4,4,
Chicago Jungle,St. Cloud Flyers,10/27/2023,7:30 PM,65189a3567109c0008c1224d,65189ae63be329000824ea76,600c97dc2c38930008d9cbd2,600fac63be0bbe0008ffddca,4,
Duluth Superiors,Minneapolis Miracles,10/27/2023,8:15 PM,600c97cceedc0d0008211463,600fac63be0bbe0008ffddc5,600c9725eedc0d0008211462,600fac63be0bbe0008ffddc3,4,
St. Cloud Flyers,Fargo Steelhawks,10/27/2023,6:00 PM,600c97dc2c38930008d9cbd2,600fac63be0bbe0008ffddca,65189b8067109c0008c12250,65189ae63be329000824ea77,4,Y
Mankato Atlas,Chicago Jungle,10/27/2023,6:00 PM,6205a37216904c00096af91f,620518160160ee0009244b00,65189a3567109c0008c1224d,65189ae63be329000824ea76,4,Y
